Status,Parent ID,Parent SKU,Product ID,Product SKU,Product Name,Post Title,Slug,Permalink,Product URI,Description,Excerpt,Product Published,Product Modified,Type,Synlighed,Featured,Virtuel,Downloadable,Price,Sale Price,Net Price,Sale Price Dates From,Sale Price Dates To,Vægt,Weight Unit,Height,Height Unit,Bredde,Width Unit,Length,Length Unit,Category,Tag,Featured Image,Featured Image Thumbnail,Featured Image (Embed),Featured Image Title,Featured Image Caption,Featured Image Alternative Text,Featured Image Description,Product Gallery,Product Gallery Title,Product Gallery Thumbnail,Product Gallery Caption,Product Gallery Alt,Product Gallery (Embed),Product Gallery Description,Tax Status,Tax Class,Shipping Class,Download File Name,Download File URL Path,Download Limit,Download Expiry,Download Type,Manage Stock,Quantity,Stock Status,Allow Backorders,Sold Individually,Total Sales,Grouped Products,Up-Sells,Cross-Sells,External URL,Button Text,Purchase Note,Product Status,Enable Reviews,Review Count,Rating Count,Average Rating,Sort Order,Post Author,Brugernavn,User Role,WordPress SEO - Focus Keyword,WordPress SEO - Meta Description,Attribute: Sort,WordPress SEO - SEO Title,Default Attributes,WordPress SEO - Noindex,WordPress SEO - Follow,WordPress SEO - Google+ Description,WordPress SEO - Facebook Title,WordPress SEO - Facebook Description,WordPress SEO - Facebook Image,WordPress SEO - Twitter Title,WordPress SEO - Twitter Description,WordPress SEO - Twitter Image,WordPress SEO - Canonical URL
,,,555,1636,"Plum Fresh håndsæbe, svanemærket, 1000 ml i pose til CombiPlum dispenser.","Plum Fresh håndsæbe, svanemærket, 1000 ml i pose til CombiPlum dispenser.",plum-fresh-haandsaebe-svanemaerket-1000-ml-i-pose,https://haandsprit.dk/produkt/plum-fresh-haandsaebe-svanemaerket-1000-ml-i-pose/,https://haandsprit.dk/produkt/plum-fresh-haandsaebe-svanemaerket-1000-ml-i-pose/,"Fresh 
Hudvenlig sæbe med en mild duft og perlemor. Til almindelig og daglig håndvask og velegnet til kontorer og toiletter.
 
Produktfakta
Mild håndsæbe, pH: 5,0 - 5,5 
Mild citrusduft 
Indeholder perlemor 
Svanemærket 
Dermatologisk testet 
Til normal håndvask","<strong>Plum Fresh håndsæbe.</strong>

Fresh håndsæbe er velegnet alle steder hvor en lækker, mild håndsæbe med frisk duft ønskes.

Med Plum fresh flydende håndsæbe kan du vaske hænder så ofte det kræves.

Mild og hudvenlig og svanemærket.

Denne håndsæbe i 1000 ml pose passer i CombiPlum dispensere der forhandles hos håndsprit.dk. Se CombiPlum dispensere <a href=""https://haandsprit.dk/produkt-kategori/dispensere/plum-dispensere/"">her.</a>

Pose á 1000 ml.

<strong>Denne vare sælges ikke enkeltvis. Minimumskøb er 6 styk = 1 kolli. (tilføj 6 styk til kurven)<strong>

[vcex_button url=""https://online.abena.dk/Product/Pdf/1000006791?type=Sikkerhedsdatablad_16"" title=""Datablad"" style=""graphical"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Datablad <i class=""fa fa-file-text"" style=""margin-left: 10px;""></i>[/vcex_button]
</br>",11-07-2016,19-10-2019,Simple Product,Shop and search results,Nej,Nej,Nej,"86,25",,"86,25",,,,,,,,,,,Håndsæbe|Håndsæbe>Alle håndsæbe produkter|Håndsæbe>Plum håndsæbe,håndsæbe flydende,https://haandsprit.dk/wp-content/uploads/2016/07/1636-Fresh-10-l-pose-CombiPlum-system.jpg,https://haandsprit.dk/wp-content/uploads/2016/07/1636-Fresh-10-l-pose-CombiPlum-system-150x150.jpg,,"1636 &#8211; Fresh 1,0 l pose CombiPlum system",,,,https://haandsprit.dk/wp-content/uploads/2018/04/combiplum-manuel.jpg|https://haandsprit.dk/wp-content/uploads/2018/04/combiplum-lukket-m-albue.jpg|https://haandsprit.dk/wp-content/uploads/2018/04/combiplum-easy.jpg|https://haandsprit.dk/wp-content/uploads/2018/04/combiplum-berøringsfri.jpg|https://haandsprit.dk/wp-content/uploads/2016/07/combilum-stål.jpg,,https://haandsprit.dk/wp-content/uploads/2018/04/combiplum-manuel-150x150.jpg|https://haandsprit.dk/wp-content/uploads/2018/04/combiplum-lukket-m-albue-150x150.jpg|https://haandsprit.dk/wp-content/uploads/2018/04/combiplum-easy-150x150.jpg|https://haandsprit.dk/wp-content/uploads/2018/04/combiplum-berøringsfri-150x150.jpg|https://haandsprit.dk/wp-content/uploads/2016/07/combilum-stål-150x150.jpg,,,,,Taxable,,,,,-1,-1,Standard,Nej,,In Stock,Nej,Nej,10,,42-79-00|3955|1666|14007-1,,,,,Publish,Closed,0,0,0,184,6,Morten,Administrator,fresh,Fresh Hudvenlig sæbe med en mild duft og perlemor. Til almindelig og daglig håndvask og velegnet til kontorer og toiletter.,,,,,,,,,,,,,
,,,554,1661,"Plum Mild håndsæbe, svanemærket, 600 ml. pumpeflaske.","Plum Mild håndsæbe, svanemærket, 600 ml. pumpeflaske.",plum-mild-haandsaebe-svanemaerket-600-ml-pumpeflaske,https://haandsprit.dk/produkt/plum-mild-haandsaebe-svanemaerket-600-ml-pumpeflaske/,https://haandsprit.dk/produkt/plum-mild-haandsaebe-svanemaerket-600-ml-pumpeflaske/,"<strong>Plum Mild </strong>

Ekstra mild og meget hudvenlig uparfumeret sæbe med perlemor. Specielt udviklet til hyppig håndvask og kan anvendes ofte uden at udtørre huden. Kan også anvendes til intimvask.
Specielt velegnet til sundhedssektoren; sygehuse, læger, plejehjem og andre institutioner, hvor der er specielle krav i forhold til hygiejnen.
 
<strong>Produktfakta</strong>

Ekstra mild sæbe. pH: 5,0 - 5,5 
Uden parfume 
Med perlemor 
Svanemærket 
Dermatologisk testet 
Til hyppig håndvask 
Kan anvendes til intimvask","<strong>Plum Mild håndsæbe.</strong>

Mild håndsæbe er specielt velegnet til meget hyppig håndvask i forbindelse med patientkontakt, levnedsmiddelbranchen mv.

Ekstra mild og meget hudvenlig. Svanemærket.

<strong>1 styk pumpeflaske á 600 ml. (1 kolli = 15 styk).</strong>

[vcex_button url=""https://plum.dk/images/Dokumentation/Sikkerhedsdatablade/SikkerhedsdatabladeDK/1660C_Mild_04-05-2018_DK.pdf"" title=""Datablad"" style=""graphical"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Datablad <i class=""fa fa-file-text"" style=""margin-left: 10px;""></i>[/vcex_button]
</br>",11-07-2016,18-09-2019,Simple Product,Shop and search results,Nej,Nej,Nej,"46,50",,"46,50",,,,,,,,,,,Håndsæbe|Håndsæbe>Alle håndsæbe produkter|Håndsæbe>Håndsæbe med pumpe|Håndsæbe>Plum håndsæbe,håndsæbe flydende,https://haandsprit.dk/wp-content/uploads/2016/07/1661-1677_sæbe-mild_600ml.jpg,https://haandsprit.dk/wp-content/uploads/2016/07/1661-1677_sæbe-mild_600ml-150x150.jpg,,1661 (1677)_sæbe-mild_600ml,,,,,,,,,,,Taxable,,,,,-1,-1,Standard,Nej,,In Stock,Nej,Nej,68,,42-79-00|1636|14007-1|3951,,,,,Publish,Closed,0,0,0,190,6,Morten,Administrator,plum mild,Ekstra mild og meget hudvenlig uparfumeret sæbe med perlemor. Specielt udviklet til hyppig håndvask og kan anvendes ofte uden at udtørre huden.,,,,,,,,,,,,,
,,,551,1666,"Plum Mild håndsæbe, svanemærket, 1000 ml til CombiPlum dispenser.","Plum Mild håndsæbe, svanemærket, 1000 ml til CombiPlum dispenser.",plum-mild-haandsaebe-svane-1ltr-pose,https://haandsprit.dk/produkt/plum-mild-haandsaebe-svane-1ltr-pose/,https://haandsprit.dk/produkt/plum-mild-haandsaebe-svane-1ltr-pose/,"<strong>Mild </strong>
Ekstra mild og meget hudvenlig uparfumeret sæbe med perlemor. Specielt udviklet til hyppig håndvask og kan anvendes ofte uden at udtørre huden. Kan også anvendes til intimvask.
Specielt velegnet til sundhedssektoren; sygehuse, læger, plejehjem og andre institutioner, hvor der er specielle krav i forhold til hygiejnen.
 
<strong>Produktfakta</strong>
Ekstra mild sæbe. pH: 5,0 - 5,5 
Uden parfume 
Med perlemor 
Svanemærket 
Dermatologisk testet 
Til hyppig håndvask 
Kan anvendes til intimvask","<strong>Plum Mild håndsæbe.</strong>

Plum Mild er specielt velegnet til meget hyppig håndvask i forbindelse med patientkontakt, levnedsmiddelbranchen mv.

Ekstra mild og meget hudvenlig. Svanemærket.

Denne håndsæbe i 1,0 ltr. pose passer i CombiPlum dispenser der forhandles hos håndsprit.dk. Se dispensere <a href=""https://haandsprit.dk/produkt-kategori/dispensere/plum-dispensere/"">her</a>

Pose á 1,0 ltr.

<strong>Denne vare sælges ikke enkeltvis. Minimum køb er 6 styk = 1 kolli. (Tilføj 6 styk til kurven). <strong>

[vcex_button url=""https://plum.dk/images/Dokumentation/Sikkerhedsdatablade/SikkerhedsdatabladeDK/1660C_Mild_04-05-2018_DK.pdf"" title=""Datablad"" style=""graphical"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Datablad <i class=""fa fa-file-text"" style=""margin-left: 10px""></i>[/vcex_button]
</br>",10-07-2016,19-10-2019,Simple Product,Shop and search results,Nej,Nej,Nej,"74,95",,"74,95",,,,,,,,,,,Håndsæbe|Håndsæbe>Alle håndsæbe produkter|Håndsæbe>Plum håndsæbe,håndsæbe flydende,https://haandsprit.dk/wp-content/uploads/2016/07/1666-Mild-10-l.jpg,https://haandsprit.dk/wp-content/uploads/2016/07/1666-Mild-10-l-150x150.jpg,,"1666 Mild 1,0 l",,,,https://haandsprit.dk/wp-content/uploads/2018/04/combiplum-manuel.jpg|https://haandsprit.dk/wp-content/uploads/2018/04/combiplum-lukket-m-albue.jpg|https://haandsprit.dk/wp-content/uploads/2018/04/combiplum-easy.jpg|https://haandsprit.dk/wp-content/uploads/2018/04/combiplum-berøringsfri.jpg|https://haandsprit.dk/wp-content/uploads/2016/07/combilum-stål.jpg,,https://haandsprit.dk/wp-content/uploads/2018/04/combiplum-manuel-150x150.jpg|https://haandsprit.dk/wp-content/uploads/2018/04/combiplum-lukket-m-albue-150x150.jpg|https://haandsprit.dk/wp-content/uploads/2018/04/combiplum-easy-150x150.jpg|https://haandsprit.dk/wp-content/uploads/2018/04/combiplum-berøringsfri-150x150.jpg|https://haandsprit.dk/wp-content/uploads/2016/07/combilum-stål-150x150.jpg,,,,,Taxable,,,,,-1,-1,Standard,Nej,,In Stock,Nej,Nej,91,,3955|1636|42-79-00|2541,107634|3855|1636|1661,,,,Publish,Closed,0,0,0,189,6,Morten,Administrator,Mild,Ekstra mild og meget hudvenlig uparfumeret sæbe med perlemor. Specielt udviklet til hyppig håndvask og kan anvendes ofte uden at udtørre huden,,,,,,,,,,,,,
,,,549,1403,"Plum No. 14, klassisk rosa cremesæbe, 3 x 5 ltr.","Plum No. 14, klassisk rosa cremesæbe, 3 x 5 ltr.",plum-no-14-5-ltr,https://haandsprit.dk/produkt/plum-no-14-5-ltr/,https://haandsprit.dk/produkt/plum-no-14-5-ltr/,"<strong>Plum No. 14, luksus cremesæbe</strong>

Milde og hudvenlige sæber til et hvert behov
Det er vigtigt at huden bliver helt ren - hver dag. Både for at undgå spredning af bakterier og vira samt for at have det bedst mulige udgangspunkt for forebyggende hudpleje med hudplejecremer. En korrekt håndhygiejne starter med håndvask med milde produkter samt effektive produkter.
Vi har et bredt udvalg af svanemærkede creme-, som også skumsæber med/uden parfume/farve - alle uden konserveringsmidler. Produkter hvor du kan tage hensyn til både huden og miljøet.

<a href=""https://haandsprit.dk/produkt-kategori/haandsaebe/plum-haandsaebe/"">Klik her for at se Plum håndsæbe udvalg</a>

<a href=""https://plum.dk/"">Klik her for at læse mere om Plum produkter</a>","<strong>Plum No. 14,  3 x 5 liter. </strong>

Hudvenlig luksus sæbe med mild duft og en karakteristisk lyserød farve. Sæben har en særdeles god renseeffekt og er derfor velegnet til vask af særligt snavsede hænder.

<strong>Produktfakta</strong>
<ul>
 	<li>Mild håndsæbe (kokosfedtsyresæbe), pH: 5,0 - 5,5</li>
 	<li>God renseeffekt</li>
 	<li>Uden konserveringsmidler</li>
 	<li>Mild duft</li>
 	<li>Lyserød farve</li>
 	<li>Dermatologisk testet</li>
[vcex_button url=""https://plum.dk/images/Dokumentation/Sikkerhedsdatablade/SikkerhedsdatabladeDK/1400_PlumNo14_05-01-2016_DK.pdf"" title=""Datablad"" style=""graphical"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Datablad <i class=""fa fa-file-text"" style=""margin-left: 10px;""></i>[/vcex_button]
</br>
<strong>Sælges i hele kolli á 3 x 5 liter = 15 liter.</strong>",10-07-2016,29-10-2019,Simple Product,Shop and search results,Nej,Nej,Nej,"849,00",,"849,00",,,,,,,,,,,Håndsæbe|Håndsæbe>Alle håndsæbe produkter|Håndsæbe>Plum håndsæbe,,https://haandsprit.dk/wp-content/uploads/2016/07/1403-Plum-no-14-50-l.jpg,https://haandsprit.dk/wp-content/uploads/2016/07/1403-Plum-no-14-50-l-150x150.jpg,,"1403 Plum no 14 5,0 l",,,,,,,,,,,Taxable,,,,,-1,-1,Standard,Ja,-1,,Ja,Nej,11,,3951|4810-K|4810-K Metal arm,,,,,Publish,Closed,0,0,0,191,6,Morten,Administrator,Plum no 14,Plum No. 14. Hudvenlig sæbe med mild duft og en karakteristisk lyserød farve. Sæben er velegnet til hyppig vask af særligt snavsede hænder.,,,,,,,,,,,,,
,,,548,5015,"QuickCool, her-og-nu-hjælp. Brandgel, 18 stk.","QuickCool, her-og-nu-hjælp. Brandgel, 18 stk.",quickcool-brandgel-18-stk,https://haandsprit.dk/produkt/quickcool-brandgel-18-stk/,https://haandsprit.dk/produkt/quickcool-brandgel-18-stk/,,"QuickCool - brandgel 18 stk.

Brandgel anvendes som førstehjælp ved mindre skoldninger og forbrændinger. Virker kølende og smertelindrende.

QuickCool brandgel er seperat indpakkede portioner á 3,5 g.

Anvendes løst eller til genopfyldning i QuickSafe-station.

Æske med 18 portioner.

[vcex_button url=""http://plum.dk/images/Dokumentation/Sikkerhedsdatablade/SikkerhedsdatabladeDK/QuickCool2016DK.pdf"" title=""Datablad"" style=""graphical"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Datablad <i class=""fa fa-file-text"" style=""margin-left: 10px;""></i>[/vcex_button]

&nbsp;",09-07-2016,07-07-2019,Simple Product,Shop and search results,Nej,Nej,Nej,"148,75",,"148,75",,,,,,,,,,,Førstehjælp,,https://haandsprit.dk/wp-content/uploads/2016/07/5150-QuickCool.jpg,https://haandsprit.dk/wp-content/uploads/2016/07/5150-QuickCool-150x150.jpg,,5150 QuickCool,,,,,,,,,,,Taxable,,,,,-1,-1,Standard,Nej,,In Stock,Nej,Nej,5,,5504|5014,,,,,Publish,Closed,0,0,0,210,6,Morten,Administrator,,,,,,,,,,,,,,,
,,,547,5014,"QuickClean - effektive sårrenseservietter, 20 stk.","QuickClean - effektive sårrenseservietter, 20 stk.",quickclean-saarrensseservietter-20-stk,https://haandsprit.dk/produkt/quickclean-saarrensseservietter-20-stk/,https://haandsprit.dk/produkt/quickclean-saarrensseservietter-20-stk/,,"QuickClean sårrenseservietter 20 stk.

Mindre sår og rifter rengøres let med disse praktiske sårrenseservietter, inden plaster påsættes.

QuickClean sårrenseservietter er seperat indpakkede og indeholder sterilt vand.

Anvendes løst eller til genopfyldning i QuickSafe-station.

Æske med 20 stk.

[vcex_button url=""http://plum.dk/images/Dokumentation/Sikkerhedsdatablade/SikkerhedsdatabladeDK/QuickClean2015_DK.pdf"" title=""Datablad"" style=""graphical"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Datablad <i class=""fa fa-file-text"" style=""margin-left: 10px;""></i>[/vcex_button]

&nbsp;",09-07-2016,07-07-2019,Simple Product,Shop and search results,Nej,Nej,Nej,"59,00",,"59,00",,,,,,,,,,,"Førstehjælp|Servietter til desinfektion, injektion samt personlig pleje",,https://haandsprit.dk/wp-content/uploads/2016/07/5151-QuickClean.jpg,https://haandsprit.dk/wp-content/uploads/2016/07/5151-QuickClean-150x150.jpg,,5151 QuickClean,,,,,,,,,,,Taxable,,,,,-1,-1,Standard,Nej,,In Stock,Nej,Nej,8,,5015|5504,,,,,Publish,Closed,0,0,0,225,6,Morten,Administrator,,,,,,,,,,,,,,,
,,,542,5504,QuickFix Mini - plasterdispenser med 30 stk. elastic plastre.,QuickFix Mini - plasterdispenser med 30 stk. elastic plastre.,quickfix-mini-30-stk-elastic-plastre,https://haandsprit.dk/produkt/quickfix-mini-30-stk-elastic-plastre/,https://haandsprit.dk/produkt/quickfix-mini-30-stk-elastic-plastre/,"<strong>QuickFix Mini </strong>
Lille og praktisk forpakning med 30 stk. elastiske plastre.
Plastrene er hudvenlige og meget behagelige at have på, idet de tilpasser sig hudens bevægelser og lader huden ånde.
Ideel til at have liggende i handskerummet, i værktøjskassen, førstehjælpskassen og i tasken osv.
 

<strong>Produktfakta</strong>
Behagelige og åndbare plastre, der tilpasser sig hudens bevægelser 
Hvert plaster er hygiejnisk pakket enkeltvist og kan sættes på med én hånd 
Handy og mobil løsning, der giver let adgang til et plaster, når behovet opstår 
Plastrene er CE-mærkede","Elastic er det fleksible og meget elastiske plaster. Et behageligt stofplaster der tilpasser sig hudens bevægelser.

QuickFix mini elastic plasterdispenser passer perfekt i handskerummet i bilen, i værktøjskassen samt i førstehjælpsskabet.

Plasterstørrelse: L:72 x B:25 mm.

QuickFix mini indeholder 30 stk. elastic plastre.

[vcex_button url=""https://haandsprit.dk/wp-content/uploads/2018/12/QuickFixElasticVersion2-01-2016-DK.pdf"" align=""left"" color=""blue"" size=""small"" target=""blank"" rel=""none""]Datablad <i class=""fa fa-file-text"" style=""margin-left: 10px;""></i>[/vcex_button]

&nbsp;",09-07-2016,27-01-2020,Simple Product,Shop and search results,Nej,Nej,Nej,"58,75","30,00","30,00",,,,,,,,,,,Dispensere|Dispensere>Alle dispensere|Dispensere>Plasterdispensere|Førstehjælp,,https://haandsprit.dk/wp-content/uploads/2016/07/5504-QuickFixMini.jpg,https://haandsprit.dk/wp-content/uploads/2016/07/5504-QuickFixMini-150x150.jpg,,5504 QuickFixMini,,,,,,,,,,,Taxable,,,,,-1,-1,Standard,Ja,15,In Stock,Nej,Nej,15,,,,,,,Publish,Closed,0,0,0,218,6,Morten,Administrator,plastre,QuickFix Mini. Lille og praktisk forpakning med 30 stk. elastiske plastre. Plastrene er hudvenlige og meget behagelige at have på.,,,,,,,,,,,,,
,,,486,5507,"QuickFix Elastic & Water Resistant, plasterdispenser inklusive 2 x 45 stk. plastre.","QuickFix Elastic & Water Resistant, plasterdispenser inklusive 2 x 45 stk. plastre.",quickfix-elastic-og-water-resistant-plasterdispenser-inklusive-90-stk-plastre,https://haandsprit.dk/produkt/quickfix-elastic-og-water-resistant-plasterdispenser-inklusive-90-stk-plastre/,https://haandsprit.dk/produkt/quickfix-elastic-og-water-resistant-plasterdispenser-inklusive-90-stk-plastre/,,"QuickFix plasterdispenser inklusive 45 stk. vandfaste plastre samt 45 elastiske plastre.

En kombination der dækker flere behov.

Vandfaste plastre, velegnet til fugtige arbejdsmiljøer.

Elastiske plastre, velegnet til ""almindelige"" småskader.

Plasteret trækkes af og er klar til brug - påsættes med én hånd.

Dispensermål: H:135 x B:230 x D:32 mm.

Plastermål: 72 x 25 mm.

[vcex_button url=""http://plum.dk/images/Dokumentation/Sikkerhedsdatablade/SikkerhedsdatabladeDK/QuickFixWaterResistantVersion2-02-2016-DK.pdf"" title=""Datablad Water resistant"" style=""graphical"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Datablad Water resistant<i class=""fa fa-file-text"" style=""margin-left: 10px;""></i>[/vcex_button]

[vcex_button url=""http://plum.dk/images/Dokumentation/Sikkerhedsdatablade/SikkerhedsdatabladeDK/QuickFixElasticVersion2-01-2016-DK.pdf"" title=""Datablad elastic"" style=""graphical"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Datablad elastic <i class=""fa fa-file-text"" style=""margin-left: 10px;""></i>[/vcex_button]",19-05-2016,07-07-2019,Simple Product,Shop and search results,Nej,Nej,Nej,"268,75",,"268,75",,,,,,,,,,,Dispensere|Dispensere>Alle dispensere|Dispensere>Dispenser start-pakker og gode dispenser tilbud|Dispensere>Plasterdispensere|Førstehjælp,,https://haandsprit.dk/wp-content/uploads/2016/02/2007101402.jpg,https://haandsprit.dk/wp-content/uploads/2016/02/2007101402-150x150.jpg,,2007101402,,,,,,,,,,,Taxable,,,,,-1,-1,Standard,Nej,,In Stock,Nej,Nej,1,,,,,,,Publish,Closed,0,0,0,215,6,Morten,Administrator,,,,,,,,,,,,,,,
,,,485,5501,"QuickFix Water Resistant, plasterdispenser inklusive 2 x 45 stk. plastre.","QuickFix Water Resistant, plasterdispenser inklusive 2 x 45 stk. plastre.",quickfix-waterresistant-plasterdispenser-inklusive-90-stk-vandfaste-plastre,https://haandsprit.dk/produkt/quickfix-waterresistant-plasterdispenser-inklusive-90-stk-vandfaste-plastre/,https://haandsprit.dk/produkt/quickfix-waterresistant-plasterdispenser-inklusive-90-stk-vandfaste-plastre/,,"QuickFix plasterdispenser inklusive 90 stk. vandfaste plastre.

Vandfaste plastre, velegnet til fugtige arbejdsmiljøer.

Plastre fremstillet af PE-materiale der tillader huden at ånde.

Plasteret trækkes af og er klar til brug - påsættes med én hånd.

Dispensermål: H:135 x B:230 x D:32 mm.

Plastermål: 72 x 25 mm.

[vcex_button url=""http://plum.dk/images/Dokumentation/Sikkerhedsdatablade/SikkerhedsdatabladeDK/QuickFixWaterResistantVersion2-02-2016-DK.pdf"" title=""Datablad"" style=""graphical"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Datablad <i class=""fa fa-file-text"" style=""margin-left: 10px;""></i>[/vcex_button]

&nbsp;",19-05-2016,07-07-2019,Simple Product,Shop and search results,Nej,Nej,Nej,"268,75",,"268,75",,,,,,,,,,,Dispensere|Dispensere>Alle dispensere|Dispensere>Dispenser start-pakker og gode dispenser tilbud|Dispensere>Plasterdispensere|Førstehjælp,,https://haandsprit.dk/wp-content/uploads/2016/02/2007101402.jpg,https://haandsprit.dk/wp-content/uploads/2016/02/2007101402-150x150.jpg,,2007101402,,,,,,,,,,,Taxable,,,,,-1,-1,Standard,Nej,,In Stock,Nej,Nej,3,,,,,,,Publish,Closed,0,0,0,219,6,Morten,Administrator,,,,,,,,,,,,,,,
,,,484,5502,"QuickFix Elastic, plasterdispenser inklusive 2 x 45 stk plastre.","QuickFix Elastic, plasterdispenser inklusive 2 x 45 stk plastre.",quickfix-elastic-plasterdispenser-inklusive-90-stk-elastiske-plastre,https://haandsprit.dk/produkt/quickfix-elastic-plasterdispenser-inklusive-90-stk-elastiske-plastre/,https://haandsprit.dk/produkt/quickfix-elastic-plasterdispenser-inklusive-90-stk-elastiske-plastre/,,"QuickFix plasterdispenser inklusive 90 stk. elastiske tekstilplastre.

Plastrene tilpasser sig hudens bevægelser og tillader huden at ånde.

Plasteret trækkes af og er klar til brug - påsættes med én hånd.

Dispensermål: H:135 x B:230 x D:32 mm.

Plastermål: 72 x 25 mm.

[vcex_button url=""http://plum.dk/images/Dokumentation/Sikkerhedsdatablade/SikkerhedsdatabladeDK/QuickFixElasticVersion2-01-2016-DK.pdf"" title=""Datablad"" style=""graphical"" align=""left"" color=""black"" size=""small"" target=""blank"" rel=""none""]Datablad <i class=""fa fa-file-text"" style=""margin-left: 10px;""></i>[/vcex_button]

&nbsp;",19-05-2016,07-07-2019,Simple Product,Shop and search results,Nej,Nej,Nej,"268,75",,"268,75",,,,,,,,,,,Dispensere|Dispensere>Alle dispensere|Dispensere>Dispenser start-pakker og gode dispenser tilbud|Dispensere>Plasterdispensere|Førstehjælp,,https://haandsprit.dk/wp-content/uploads/2016/02/2007101402.jpg,https://haandsprit.dk/wp-content/uploads/2016/02/2007101402-150x150.jpg,,2007101402,,,,,,,,,,,Taxable,,,,,-1,-1,Standard,Nej,,In Stock,Nej,Nej,0,,,,,,,Publish,Closed,0,0,0,216,6,Morten,Administrator,,,,,,,,,,,,,,,
